ticker,strategy_type,timeframe,method,trial_number,composite_score,param_obv_ema_window,param_confirmation_bars,param_allowshort,metric_return_%,metric_sharpe,metric_sortino,metric_maxdd_%,metric_n_trades,metric_win_rate_%,allowshort,optim_params,params,IS_start,IS_end,OOS_start,OOS_end,FULL_start,FULL_end,IS_Количество сигналов,IS_Количество сделок,IS_Прибыльных сделок,IS_Убыточных сделок,IS_Процент прибыльных сделок,IS_Средняя прибыль,IS_Средний убыток,IS_Среднее время удержания (дней),IS_Среднее время удержания (часов),IS_Макс. просадка (%),IS_Макс. прибыль по сделке,IS_Макс. убыток по сделке,IS_Процент роста,IS_Sharpe,IS_Sortino,IS_Std. return,IS_Reward/Risk,OOS_Количество сигналов,OOS_Количество сделок,OOS_Прибыльных сделок,OOS_Убыточных сделок,OOS_Процент прибыльных сделок,OOS_Средняя прибыль,OOS_Средний убыток,OOS_Среднее время удержания (дней),OOS_Среднее время удержания (часов),OOS_Макс. просадка (%),OOS_Макс. прибыль по сделке,OOS_Макс. убыток по сделке,OOS_Процент роста,OOS_Sharpe,OOS_Sortino,OOS_Std. return,OOS_Reward/Risk,FULL_Количество сигналов,FULL_Количество сделок,FULL_Прибыльных сделок,FULL_Убыточных сделок,FULL_Процент прибыльных сделок,FULL_Средняя прибыль,FULL_Средний убыток,FULL_Среднее время удержания (дней),FULL_Среднее время удержания (часов),FULL_Макс. просадка (%),FULL_Макс. прибыль по сделке,FULL_Макс. убыток по сделке,FULL_Процент роста,FULL_Sharpe,FULL_Sortino,FULL_Std. return,FULL_Reward/Risk
PLZL,obv,1D,Bayesian_TPE,45,132.965,19,5,True,4664.37,1.193,1.904,41.85,209,40.19,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":19,""confirmation_bars"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,961.0,209.0,84.0,124.0,40.19,1920291.98,-924684.33,19.18,,41.85,18776670.0,-6124335.0,4664.37,1.19,1.9,0.0217,0.06,163.0,34.0,13.0,21.0,38.24,62732.59,-22570.44,11.91,,18.02,207446.39999999997,-65932.80000000015,34.15,0.9,1.33,0.0148,0.07,1124.0,243.0,98.0,145.0,40.33,2351593.36,-1001176.85,18.45,,41.85,18776670.0,-6124335.0,8528.55,1.22,1.96,0.0211,0.06
PLZL,obv,1D,Bayesian_TPE,46,83.971,6,3,False,2000.38,1.261,1.42,30.04,245,34.29,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":6,""confirmation_bars"":3,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1505.0,245.0,84.0,158.0,34.29,525331.21,-152683.6,6.21,,30.04,3980376.249999999,-1520048.75,2000.38,1.26,1.42,0.0153,0.06,205.0,36.0,16.0,20.0,44.44,35802.63,-19043.73,5.17,,13.75,93666.0,-78946.2000000001,19.2,0.71,0.68,0.0109,0.06,1710.0,281.0,101.0,177.0,35.94,576974.98,-183393.9,6.15,,30.04,3980376.249999999,-1776217.6000000022,2581.38,1.22,1.37,0.0149,0.06
PLZL,obv,1D,Bayesian_TPE,47,234.075,24,4,False,4253.15,1.388,1.644,25.22,96,38.54,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":24,""confirmation_bars"":4,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,709.0,96.0,37.0,59.0,38.54,2018446.62,-544932.09,20.27,,25.22,12352378.5,-4372111.799999997,4253.15,1.39,1.64,0.0173,0.1,133.0,18.0,5.0,12.0,27.78,92514.0,-17420.35,8.5,,8.53,227850.0,-43201.59999999995,25.35,1.05,0.94,0.0091,0.11,842.0,114.0,42.0,71.0,36.84,2802055.03,-627166.55,19.05,,25.22,15789065.600000003,-4372111.799999997,7315.75,1.43,1.68,0.0167,0.09
PLZL,obv,1D,Bayesian_TPE,48,285.669,21,3,False,5583.09,1.469,1.789,28.71,120,31.67,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":21,""confirmation_bars"":3,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,653.0,120.0,38.0,82.0,31.67,2557577.61,-504354.77,16.58,,28.71,14990200.5,-4819423.049999998,5583.09,1.47,1.79,0.0174,0.09,119.0,21.0,7.0,14.0,33.33,71634.14,-13706.72,7.81,,7.2,249828.0000000001,-43201.59999999995,30.95,1.21,1.13,0.0092,0.16,772.0,141.0,46.0,95.0,32.62,3368289.18,-583689.19,15.77,,28.71,19234633.59999999,-4819423.049999998,9949.08,1.51,1.82,0.0168,0.09
PLZL,obv,1D,Bayesian_TPE,49,74.943,26,5,True,2893.66,1.073,1.692,41.43,173,36.99,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":26,""confirmation_bars"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,751.0,173.0,64.0,108.0,36.99,1572010.9,-663630.71,23.17,,41.43,13913641.5,-4740420.0,2893.66,1.07,1.69,0.0216,0.06,139.0,30.0,10.0,20.0,33.33,88501.82,-22104.55,13.4,,16.75,278330.39999999997,-64050.0,44.29,1.09,1.63,0.0147,0.1,890.0,203.0,75.0,128.0,36.95,1965066.19,-700590.98,22.09,,41.43,13913641.5,-4740420.0,5770.43,1.14,1.8,0.021,0.06
GMKN,obv,1D,Bayesian_TPE,0,0.08,14,5,True,-54.36,-0.109,-0.156,73.88,298,37.58,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":14,""confirmation_bars"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1367.0,298.0,112.0,186.0,37.58,15427.26,-12212.33,13.45,,73.88,72484.72,-83036.19999999995,-54.36,-0.11,-0.16,0.018,-0.0,225.0,42.0,20.0,22.0,47.62,40803.08,-36153.97,10.71,,40.24,163624.07999999993,-144253.99999999997,2.07,0.19,0.27,0.0189,0.01,1592.0,340.0,132.0,208.0,38.82,16380.63,-12796.15,13.19,,73.88,80257.97999999997,-83036.19999999995,-49.94,-0.05,-0.07,0.0182,-0.0
GMKN,obv,1D,Bayesian_TPE,1,1.322,9,1,False,127.24,0.468,0.463,45.04,329,28.27,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":9,""confirmation_bars"":1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,658.0,329.0,93.0,236.0,28.27,78428.39,-25514.65,6.21,,45.04,467377.8800000003,-384798.0,127.24,0.47,0.46,0.013,0.01,96.0,48.0,15.0,33.0,31.25,34833.45,-18766.95,4.42,,25.77,121079.9399999999,-60605.72000000006,-9.68,-0.2,-0.22,0.013,-0.01,754.0,377.0,108.0,269.0,28.65,80720.81,-27974.32,6.04,,45.04,467377.8800000003,-384798.0,119.28,0.41,0.41,0.013,0.01
GMKN,obv,1D,Bayesian_TPE,2,0.22,20,4,False,33.39,0.236,0.218,35.84,135,34.81,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":20,""confirmation_bars"":4,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,986.0,135.0,47.0,88.0,34.81,51698.64,-23817.57,13.06,,35.84,246025.7999999999,-125258.04000000004,33.39,0.24,0.22,0.0115,0.01,140.0,18.0,9.0,9.0,50.0,72580.35,-24333.27,10.61,,10.47,264603.92,-63346.44000000007,43.42,1.17,1.48,0.0129,0.14,1126.0,153.0,56.0,97.0,36.6,60299.96,-24722.5,12.95,,35.84,365061.7599999999,-125258.04000000004,97.87,0.38,0.37,0.0118,0.01
GMKN,obv,1D,Bayesian_TPE,3,0.183,26,2,False,36.59,0.242,0.228,48.27,147,27.89,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":26,""confirmation_bars"":2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,548.0,147.0,41.0,106.0,27.89,84639.29,-29286.0,13.58,,48.27,557109.0000000002,-303083.0,36.59,0.24,0.23,0.0129,0.01,80.0,20.0,8.0,12.0,40.0,69029.59,-28306.96,10.55,,21.76,209754.84,-76376.16000000009,21.26,0.64,0.73,0.0138,0.04,628.0,167.0,49.0,118.0,29.34,87698.11,-30374.51,13.38,,50.82,557109.0000000002,-303083.0,71.3,0.31,0.3,0.0131,0.01
GMKN,obv,1D,Bayesian_TPE,4,0.026,12,3,True,-44.27,-0.04,-0.057,67.48,416,32.69,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":12,""confirmation_bars"":3,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1122.0,416.0,136.0,280.0,32.69,22389.04,-12455.9,9.64,,67.48,101629.92,-128499.39999999998,-44.27,-0.04,-0.06,0.0182,-0.0,183.0,66.0,23.0,43.0,34.85,43516.62,-25256.57,6.85,,42.77,202087.91999999993,-91558.72,-8.52,-0.03,-0.04,0.0189,-0.0,1305.0,482.0,159.0,323.0,32.99,23158.28,-12804.93,9.3,,67.48,120637.19999999995,-128499.39999999998,-45.38,-0.02,-0.03,0.0184,-0.0
GMKN,obv,1D,Bayesian_TPE,5,1.467,20,1,False,112.45,0.441,0.45,33.8,203,30.54,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":20,""confirmation_bars"":1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,406.0,203.0,62.0,141.0,30.54,82924.09,-28488.16,10.19,,33.8,385038.71999999986,-170259.3599999998,112.45,0.44,0.45,0.0128,0.02,54.0,27.0,10.0,17.0,37.04,66054.69,-22587.19,8.19,,17.35,234547.84,-63673.86000000011,27.66,0.79,0.95,0.0137,0.06,460.0,230.0,72.0,158.0,31.3,92577.85,-30763.15,10.08,,33.8,515408.64,-170259.3599999998,180.5,0.5,0.52,0.013,0.02
GMKN,obv,1D,Bayesian_TPE,6,0.389,16,4,False,47.21,0.288,0.26,34.95,150,34.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":16,""confirmation_bars"":4,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1100.0,150.0,51.0,99.0,34.0,55161.66,-23647.91,11.09,,34.95,264928.31999999995,-128470.68000000008,47.21,0.29,0.26,0.0113,0.01,172.0,23.0,10.0,13.0,43.48,45958.7,-21158.61,8.04,,12.8,191839.74,-59906.24000000006,18.45,0.63,0.76,0.0123,0.06,1272.0,173.0,61.0,112.0,35.26,59845.34,-24788.93,10.83,,34.95,303559.92,-128470.68000000008,87.42,0.37,0.35,0.0115,0.01
GMKN,obv,1D,Bayesian_TPE,7,0.267,20,1,True,55.48,0.284,0.41,59.1,406,29.56,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":20,""confirmation_bars"":1,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,406.0,406.0,120.0,286.0,29.56,47772.36,-18104.63,9.87,,59.1,274739.04,-132205.91999999987,55.48,0.28,0.41,0.0178,0.01,54.0,54.0,16.0,38.0,29.63,72638.5,-22503.92,8.28,,25.23,245367.68,-65390.52000000007,30.71,0.7,1.09,0.0184,0.05,460.0,460.0,136.0,324.0,29.57,56287.16,-20225.71,9.75,,59.1,394595.52,-132205.91999999987,110.19,0.35,0.51,0.018,0.01
GMKN,obv,1D,Bayesian_TPE,8,0.086,6,5,True,25.26,0.216,0.34,63.31,394,41.88,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":6,""confirmation_bars"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,2014.0,394.0,165.0,228.0,41.88,24648.05,-16729.35,10.18,,63.31,146803.49999999997,-139823.64000000007,25.26,0.22,0.34,0.0185,0.01,313.0,54.0,21.0,32.0,38.89,25352.82,-24297.2,8.48,,42.1,80665.6000000001,-138362.17999999996,-24.51,-0.39,-0.52,0.0198,-0.02,2327.0,448.0,187.0,260.0,41.74,25636.39,-18533.66,10.01,,63.31,146803.49999999997,-178735.91999999995,-2.47,0.14,0.22,0.0187,0.0
GMKN,obv,1D,Bayesian_TPE,9,0.431,12,1,True,63.88,0.301,0.434,44.63,548,28.28,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":12,""confirmation_bars"":1,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,548.0,548.0,155.0,393.0,28.28,45526.42,-16330.15,7.32,,44.63,266793.5199999998,-190838.6,63.88,0.3,0.43,0.0181,0.01,88.0,88.0,26.0,62.0,29.55,33751.76,-19218.36,5.14,,56.4,202197.8399999999,-67853.44000000005,-31.4,-0.62,-0.85,0.0189,-0.02,636.0,636.0,181.0,455.0,28.46,48145.8,-18703.1,7.05,,56.4,355041.59999999986,-190838.6,20.45,0.2,0.28,0.0183,0.01
GMKN,obv,1D,Bayesian_TPE,10,0.298,29,2,False,49.4,0.282,0.266,46.78,135,28.89,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":29,""confirmation_bars"":2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,507.0,135.0,39.0,96.0,28.89,91885.17,-32182.94,14.88,,46.78,607591.8000000002,-322169.5,49.4,0.28,0.27,0.013,0.01,81.0,20.0,9.0,11.0,45.0,62520.81,-30135.79,10.55,,21.19,212987.64,-77545.44000000009,23.12,0.69,0.78,0.0138,0.04,588.0,155.0,48.0,107.0,30.97,93837.66,-33661.67,14.5,,48.57,607591.8000000002,-322169.5,90.24,0.35,0.34,0.0132,0.01
GMKN,obv,1D,Bayesian_TPE,11,7.329,5,1,False,353.09,0.745,0.781,35.89,432,36.11,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":5,""confirmation_bars"":1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,864.0,432.0,156.0,276.0,36.11,87411.07,-36613.16,4.74,,35.89,600364.6599999999,-639117.5,353.09,0.75,0.78,0.0137,0.03,142.0,71.0,18.0,53.0,25.35,26604.2,-14726.96,3.15,,39.81,89315.66000000008,-47560.92000000005,-30.17,-1.0,-1.08,0.0125,-0.03,1006.0,503.0,174.0,329.0,34.59,89605.48,-41120.35,4.53,,44.5,600364.6599999999,-639117.5,206.28,0.52,0.55,0.0135,0.02
GMKN,obv,1D,Bayesian_TPE,12,1.508,23,2,False,118.81,0.46,0.453,36.25,150,31.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":23,""confirmation_bars"":2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,566.0,150.0,47.0,103.0,31.33,92391.49,-30624.68,13.23,,36.25,674924.4000000003,-197514.89999999985,118.81,0.46,0.45,0.0125,0.02,85.0,21.0,9.0,12.0,42.86,57391.94,-27391.95,9.95,,20.86,207464.93999999997,-75539.52000000009,18.78,0.59,0.66,0.0137,0.04,651.0,171.0,56.0,115.0,32.75,99757.17,-33897.87,12.99,,36.25,674924.4000000003,-197514.89999999985,168.81,0.49,0.49,0.0128,0.02
GMKN,obv,1D,Bayesian_TPE,13,0.758,24,2,False,80.65,0.37,0.364,39.37,148,29.73,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":24,""confirmation_bars"":2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,558.0,148.0,44.0,104.0,29.73,87130.58,-29108.59,13.49,,39.37,582816.6000000002,-163072.79999999987,80.65,0.37,0.36,0.0126,0.01,86.0,22.0,9.0,13.0,40.91,57390.82,-25944.56,9.55,,20.86,207464.93999999997,-75539.52000000009,17.92,0.57,0.64,0.0137,0.04,644.0,170.0,53.0,117.0,31.18,91712.19,-31260.53,13.14,,39.37,582816.6000000002,-163072.79999999987,120.33,0.41,0.41,0.0129,0.01
GMKN,obv,1D,Bayesian_TPE,14,0.12,5,3,False,27.53,0.213,0.18,49.06,289,37.02,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":5,""confirmation_bars"":3,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1675.0,289.0,107.0,182.0,37.02,36340.07,-19852.18,5.02,,49.06,291951.88,-225203.0,27.53,0.21,0.18,0.0117,0.01,270.0,47.0,15.0,32.0,31.91,33522.03,-17669.26,3.3,,20.87,98631.5400000001,-61426.28000000006,-6.26,-0.13,-0.13,0.0112,-0.01,1945.0,336.0,122.0,214.0,36.31,36624.82,-20145.17,4.81,,49.06,291951.88,-225203.0,15.72,0.16,0.13,0.0116,0.0
GMKN,obv,1D,Bayesian_TPE,15,0.758,24,2,False,80.65,0.37,0.364,39.37,148,29.73,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":24,""confirmation_bars"":2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,558.0,148.0,44.0,104.0,29.73,87130.58,-29108.59,13.49,,39.37,582816.6000000002,-163072.79999999987,80.65,0.37,0.36,0.0126,0.01,86.0,22.0,9.0,13.0,40.91,57390.82,-25944.56,9.55,,20.86,207464.93999999997,-75539.52000000009,17.92,0.57,0.64,0.0137,0.04,644.0,170.0,53.0,117.0,31.18,91712.19,-31260.53,13.14,,39.37,582816.6000000002,-163072.79999999987,120.33,0.41,0.41,0.0129,0.01
GMKN,obv,1D,Bayesian_TPE,16,0.178,28,2,False,35.13,0.237,0.224,46.77,139,28.78,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":28,""confirmation_bars"":2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,520.0,139.0,40.0,99.0,28.78,80680.7,-29050.1,14.4,,46.77,532333.8000000002,-291371.5,35.13,0.24,0.22,0.0129,0.01,81.0,20.0,9.0,11.0,45.0,62678.87,-30146.33,10.5,,21.19,213203.15999999997,-77626.08000000009,23.25,0.69,0.78,0.0138,0.04,601.0,159.0,49.0,110.0,30.82,82897.32,-30358.5,14.09,,48.56,532333.8000000002,-291371.5,72.25,0.31,0.3,0.0131,0.01
GMKN,obv,1D,Bayesian_TPE,17,1.496,18,1,False,111.54,0.44,0.447,32.8,216,29.17,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":18,""confirmation_bars"":1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,432.0,216.0,63.0,153.0,29.17,87626.24,-28791.37,9.45,,32.8,424336.31999999995,-169532.27999999982,111.54,0.44,0.45,0.0127,0.02,58.0,29.0,12.0,17.0,41.38,55623.95,-24849.1,7.72,,17.71,215573.88,-78492.9600000001,24.51,0.72,0.87,0.0138,0.06,490.0,245.0,75.0,170.0,30.61,95951.0,-31562.19,9.35,,32.8,490146.36,-178466.40000000023,183.08,0.51,0.53,0.013,0.02
GMKN,obv,1D,Bayesian_TPE,18,0.735,23,3,False,75.53,0.364,0.355,37.41,139,30.22,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":23,""confirmation_bars"":3,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,749.0,139.0,42.0,97.0,30.22,85814.96,-29370.29,13.65,,37.41,572560.2000000002,-180211.2000000001,75.53,0.36,0.35,0.0121,0.01,115.0,21.0,8.0,13.0,38.1,66892.87,-21003.4,9.62,,19.09,206818.38,-57274.32000000006,26.21,0.78,0.93,0.0133,0.05,864.0,160.0,50.0,110.0,31.25,92720.5,-30405.9,13.3,,39.36,572560.2000000002,-180211.2000000001,129.14,0.43,0.44,0.0124,0.01
GMKN,obv,1D,Bayesian_TPE,19,0.439,8,2,False,57.84,0.31,0.285,40.88,277,31.05,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":8,""confirmation_bars"":2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1065.0,277.0,86.0,191.0,31.05,56492.12,-22407.72,6.53,,40.88,311172.5400000002,-264762.5,57.84,0.31,0.28,0.0125,0.01,173.0,42.0,14.0,28.0,33.33,33918.54,-18781.09,4.33,,22.99,122689.4999999999,-64108.88000000006,-5.1,-0.07,-0.07,0.0121,-0.0,1238.0,319.0,100.0,219.0,31.35,57671.01,-23592.33,6.31,,40.88,311172.5400000002,-264762.5,60.04,0.29,0.27,0.0125,0.01
GMKN,obv,1D,Bayesian_TPE,20,0.251,16,3,False,35.6,0.244,0.23,34.61,170,30.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":16,""confirmation_bars"":3,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,927.0,170.0,51.0,119.0,30.0,58625.09,-22133.58,10.44,,34.61,265083.83999999997,-110165.44000000006,35.6,0.24,0.23,0.0116,0.01,143.0,25.0,12.0,13.0,48.0,48902.1,-20219.43,7.88,,12.66,214442.4,-62959.000000000065,32.4,0.95,1.2,0.0127,0.1,1070.0,195.0,63.0,132.0,32.31,62644.23,-22856.02,10.24,,34.61,312530.94,-110165.44000000006,92.96,0.37,0.37,0.0118,0.01
GMKN,obv,1D,Bayesian_TPE,21,1.496,18,1,False,111.54,0.44,0.447,32.8,216,29.17,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":18,""confirmation_bars"":1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,432.0,216.0,63.0,153.0,29.17,87626.24,-28791.37,9.45,,32.8,424336.31999999995,-169532.27999999982,111.54,0.44,0.45,0.0127,0.02,58.0,29.0,12.0,17.0,41.38,55623.95,-24849.1,7.72,,17.71,215573.88,-78492.9600000001,24.51,0.72,0.87,0.0138,0.06,490.0,245.0,75.0,170.0,30.61,95951.0,-31562.19,9.35,,32.8,490146.36,-178466.40000000023,183.08,0.51,0.53,0.013,0.02
GMKN,obv,1D,Bayesian_TPE,22,2.461,22,1,False,151.74,0.517,0.527,31.88,190,32.63,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":22,""confirmation_bars"":1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,380.0,190.0,62.0,128.0,32.63,91938.93,-32678.4,10.92,,31.88,783016.2000000003,-201751.5599999998,151.74,0.52,0.53,0.0128,0.02,52.0,26.0,9.0,17.0,34.62,55918.03,-21466.52,8.5,,21.8,197362.43999999997,-57915.60000000006,13.83,0.47,0.54,0.0138,0.03,432.0,216.0,71.0,145.0,32.87,99956.18,-35400.3,10.75,,34.66,783016.2000000003,-201751.5599999998,196.38,0.52,0.54,0.013,0.02
GMKN,obv,1D,Bayesian_TPE,23,2.461,22,1,False,151.74,0.517,0.527,31.88,190,32.63,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":22,""confirmation_bars"":1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,380.0,190.0,62.0,128.0,32.63,91938.93,-32678.4,10.92,,31.88,783016.2000000003,-201751.5599999998,151.74,0.52,0.53,0.0128,0.02,52.0,26.0,9.0,17.0,34.62,55918.03,-21466.52,8.5,,21.8,197362.43999999997,-57915.60000000006,13.83,0.47,0.54,0.0138,0.03,432.0,216.0,71.0,145.0,32.87,99956.18,-35400.3,10.75,,34.66,783016.2000000003,-201751.5599999998,196.38,0.52,0.54,0.013,0.02
GMKN,obv,1D,Bayesian_TPE,24,1.223,21,1,False,100.83,0.416,0.425,34.3,201,30.35,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":21,""confirmation_bars"":1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,402.0,201.0,61.0,140.0,30.35,79511.91,-27442.03,10.32,,34.3,659939.4000000003,-160956.23999999985,100.83,0.42,0.42,0.0128,0.02,52.0,26.0,9.0,17.0,34.62,55918.03,-21466.52,8.5,,21.8,197362.43999999997,-57915.60000000006,13.83,0.47,0.54,0.0138,0.03,454.0,227.0,70.0,157.0,30.84,85206.87,-29299.06,10.23,,35.25,659939.4000000003,-160956.23999999985,136.45,0.43,0.45,0.013,0.02
