ticker,strategy_type,timeframe,method,trial_number,composite_score,param_rsi_lower,param_rsi_upper,param_rsi_window,param_allowshort,metric_return_%,metric_sharpe,metric_sortino,metric_maxdd_%,metric_n_trades,metric_win_rate_%,allowshort,optim_params,params,IS_start,IS_end,OOS_start,OOS_end,FULL_start,FULL_end,IS_Количество сигналов,IS_Количество сделок,IS_Прибыльных сделок,IS_Убыточных сделок,IS_Процент прибыльных сделок,IS_Средняя прибыль,IS_Средний убыток,IS_Среднее время удержания (дней),IS_Среднее время удержания (часов),IS_Макс. просадка (%),IS_Макс. прибыль по сделке,IS_Макс. убыток по сделке,IS_Процент роста,IS_Sharpe,IS_Sortino,IS_Std. return,IS_Reward/Risk,OOS_Количество сигналов,OOS_Количество сделок,OOS_Прибыльных сделок,OOS_Убыточных сделок,OOS_Процент прибыльных сделок,OOS_Средняя прибыль,OOS_Средний убыток,OOS_Среднее время удержания (дней),OOS_Среднее время удержания (часов),OOS_Макс. просадка (%),OOS_Макс. прибыль по сделке,OOS_Макс. убыток по сделке,OOS_Процент роста,OOS_Sharpe,OOS_Sortino,OOS_Std. return,OOS_Reward/Risk,FULL_Количество сигналов,FULL_Количество сделок,FULL_Прибыльных сделок,FULL_Убыточных сделок,FULL_Процент прибыльных сделок,FULL_Средняя прибыль,FULL_Средний убыток,FULL_Среднее время удержания (дней),FULL_Среднее время удержания (часов),FULL_Макс. просадка (%),FULL_Макс. прибыль по сделке,FULL_Макс. убыток по сделке,FULL_Процент роста,FULL_Sharpe,FULL_Sortino,FULL_Std. return,FULL_Reward/Risk
GAZP,rsi,1D,Bayesian_TPE,29,0.36,30,76,24,False,65.4,0.319,0.36,57.96,3,66.67,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":30,""rsi_upper"":76,""rsi_window"":24,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,15.0,3.0,2.0,1.0,66.67,725680.81,-797372.32,729.67,,57.96,975942.0000000002,-797372.3200000001,65.4,0.32,0.36,0.0135,0.01,3.0,1.0,0.0,1.0,0.0,0.0,-21470.04,378.0,,25.75,-21470.039999999928,-21470.039999999928,-2.15,0.07,0.1,0.0153,0.0,18.0,4.0,2.0,2.0,50.0,725680.81,-184969.44,654.25,,57.96,975942.0000000002,-324266.40000000026,108.14,0.37,0.44,0.0141,0.01
GAZP,rsi,1D,Bayesian_TPE,30,0.179,25,69,17,False,25.6,0.209,0.161,29.92,4,75.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":25,""rsi_upper"":69,""rsi_window"":17,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,43.0,4.0,3.0,1.0,75.0,109191.02,-71583.7,196.0,,29.92,210231.75,-71583.70000000004,25.6,0.21,0.16,0.0097,0.01,7.0,1.0,1.0,0.0,100.0,84402.15,0.0,129.0,,24.38,84402.14999999995,84402.14999999995,8.44,0.37,0.29,0.0112,0.02,50.0,5.0,4.0,1.0,80.0,205518.58,-71583.7,193.2,,29.92,466466.4,-71583.70000000004,75.05,0.35,0.28,0.0104,0.01
GAZP,rsi,1D,Bayesian_TPE,31,1.157,41,62,22,False,136.75,0.436,0.434,51.52,17,64.71,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":41,""rsi_upper"":62,""rsi_window"":22,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,137.0,17.0,11.0,6.0,64.71,250258.23,-230897.74,130.41,,51.52,1018876.3200000002,-556311.3000000003,136.75,0.44,0.43,0.0161,0.01,21.0,3.0,3.0,0.0,100.0,8463.16,0.0,65.0,,24.38,16183.199999999915,2201.0399999999677,2.54,0.18,0.18,0.0129,0.01,158.0,20.0,14.0,6.0,70.0,244664.27,-230897.74,123.55,,51.52,1018876.3200000002,-556311.3000000003,203.99,0.47,0.48,0.0161,0.01
GAZP,rsi,1D,Bayesian_TPE,32,0.715,45,61,26,False,106.35,0.381,0.411,56.66,16,68.75,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":45,""rsi_upper"":61,""rsi_window"":26,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,147.0,16.0,11.0,5.0,68.75,234782.86,-303821.39,160.38,,56.66,773130.42,-663379.2899999999,106.35,0.38,0.41,0.0169,0.01,16.0,3.0,1.0,2.0,33.33,70932.51,-14547.24,97.0,,24.38,70932.51000000008,-19133.730000000018,4.18,0.22,0.26,0.0128,0.01,163.0,19.0,13.0,6.0,68.42,214077.66,-171800.18,154.11,,56.66,773130.42,-663379.2899999999,175.22,0.44,0.48,0.0168,0.01
GAZP,rsi,1D,Bayesian_TPE,33,0.258,40,57,28,False,45.6,0.265,0.216,46.79,17,70.59,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":40,""rsi_upper"":57,""rsi_window"":28,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,130.0,17.0,12.0,5.0,70.59,99830.87,-148398.4,94.59,,46.79,262972.71,-216559.3200000001,45.6,0.27,0.22,0.0146,0.01,24.0,2.0,2.0,0.0,100.0,33811.12,0.0,95.0,,24.38,49567.04999999995,18055.200000000044,6.76,0.3,0.29,0.0127,0.02,154.0,19.0,14.0,5.0,73.68,88882.12,-148398.4,94.84,,46.79,262972.71,-216559.3200000001,50.24,0.26,0.21,0.0144,0.01
GAZP,rsi,1D,Bayesian_TPE,34,-0.018,20,90,24,False,-19.85,0.064,0.048,72.51,1,0.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":20,""rsi_upper"":90,""rsi_window"":24,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,3.0,1.0,0.0,1.0,0.0,0.0,-198539.6,1753.0,,72.51,-198539.59999999995,-198539.59999999995,-19.85,0.06,0.05,0.0168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,3.0,1.0,0.0,1.0,0.0,0.0,-242726.4,2228.0,,72.51,-242726.39999999997,-242726.39999999997,-24.27,0.06,0.05,0.0171,0.0
GAZP,rsi,1D,Bayesian_TPE,35,0.007,37,86,20,True,2.91,0.175,0.216,72.51,1,100.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":37,""rsi_upper"":86,""rsi_window"":20,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,56.0,1.0,1.0,0.0,100.0,29142.1,0.0,3954.0,,72.51,29142.10000000008,29142.10000000008,2.91,0.18,0.22,0.0205,0.0,8.0,1.0,0.0,1.0,0.0,0.0,-53638.99,373.0,,25.75,-53638.98999999997,-53638.98999999997,-5.36,-0.02,-0.03,0.0149,-0.0,64.0,1.0,0.0,1.0,0.0,0.0,-27596.1,4429.0,,72.51,-27596.099999999948,-27596.099999999948,-2.76,0.16,0.2,0.0203,0.0
GAZP,rsi,1D,Bayesian_TPE,36,0.991,42,66,18,False,129.32,0.417,0.459,54.39,17,70.59,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":42,""rsi_upper"":66,""rsi_window"":18,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,140.0,17.0,12.0,5.0,70.59,257623.04,-359655.74,152.41,,54.39,839889.87,-593793.0,129.32,0.42,0.46,0.0169,0.01,20.0,3.0,2.0,1.0,66.67,78319.09,-48625.68,101.0,,24.38,146769.68000000005,-48625.68000000009,10.8,0.4,0.48,0.0136,0.02,160.0,20.0,14.0,6.0,70.0,297910.14,-323343.32,147.6,,54.39,839889.87,-593793.0,223.07,0.48,0.55,0.0168,0.01
GAZP,rsi,1D,Bayesian_TPE,37,0.735,33,64,15,False,90.39,0.37,0.313,45.49,21,76.19,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":33,""rsi_upper"":64,""rsi_window"":15,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,127.0,21.0,16.0,5.0,76.19,98836.25,-135493.48,83.43,,45.49,279072.0,-269815.2000000001,90.39,0.37,0.31,0.0147,0.01,20.0,2.0,2.0,0.0,100.0,23829.64,0.0,97.5,,24.38,39345.28999999992,8314.0,4.77,0.24,0.24,0.0129,0.01,147.0,23.0,18.0,5.0,78.26,89183.18,-135493.48,84.83,,45.49,279072.0,-269815.2000000001,92.78,0.34,0.29,0.0145,0.01
GAZP,rsi,1D,Bayesian_TPE,38,0.231,38,60,26,True,-80.76,-0.336,-0.237,117.52,22,77.27,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":38,""rsi_upper"":60,""rsi_window"":26,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,103.0,22.0,17.0,5.0,77.27,83488.35,-445370.77,180.05,,117.52,198646.0,-1921505.69,-80.76,-0.34,-0.24,7.7011,-2.2,14.0,5.0,5.0,0.0,100.0,63431.26,0.0,90.8,,32.72,149167.71999999986,13136.640000000012,31.72,0.68,0.86,0.0208,0.04,117.0,27.0,22.0,5.0,81.48,67631.14,-445370.77,164.3,,117.52,198646.0,-1921505.69,-73.9,-0.31,-0.22,7.181,-1.91
GAZP,rsi,1D,Bayesian_TPE,39,0.594,42,57,23,False,87.44,0.362,0.301,53.29,27,74.07,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":42,""rsi_upper"":57,""rsi_window"":23,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,188.0,27.0,20.0,7.0,74.07,90386.4,-133338.24,64.11,,53.29,249075.40000000005,-292706.12,87.44,0.36,0.3,0.015,0.01,31.0,5.0,3.0,1.0,60.0,68667.14,-19393.65,37.0,,14.13,120468.80000000012,-19393.64999999996,18.66,0.67,0.84,0.0113,0.05,219.0,32.0,23.0,8.0,71.88,92092.55,-121062.49,60.0,,53.29,249075.40000000005,-292706.12,114.96,0.38,0.32,0.0146,0.01
GAZP,rsi,1D,Bayesian_TPE,40,0.209,32,61,18,True,-64.67,-0.373,-0.262,115.44,25,80.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":32,""rsi_upper"":61,""rsi_window"":18,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,117.0,25.0,20.0,5.0,80.0,58273.9,-362439.6,159.28,,115.44,175671.4800000001,-1590820.0,-64.67,-0.37,-0.26,3.5596,-1.15,19.0,5.0,3.0,2.0,60.0,56687.91,-89641.28,94.2,,42.04,112609.04999999996,-132357.16,-0.92,0.17,0.21,0.0228,0.01,136.0,29.0,22.0,7.0,75.86,55602.97,-265262.88,153.69,,115.44,175671.4800000001,-1590820.0,-63.36,-0.35,-0.24,3.3192,-1.0
GAZP,rsi,1D,Bayesian_TPE,41,0.461,39,62,22,False,68.8,0.319,0.292,47.57,16,62.5,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":39,""rsi_upper"":62,""rsi_window"":22,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,121.0,16.0,10.0,6.0,62.5,164083.25,-158803.87,123.69,,47.57,411647.0399999998,-349455.5399999999,68.8,0.32,0.29,0.0153,0.01,17.0,2.0,2.0,0.0,100.0,16464.47,0.0,95.5,,24.38,16745.74000000002,16183.199999999915,3.29,0.2,0.2,0.0128,0.01,138.0,18.0,12.0,6.0,66.67,178019.48,-158803.87,123.83,,47.57,599637.2,-349455.5399999999,118.34,0.38,0.36,0.0153,0.01
GAZP,rsi,1D,Bayesian_TPE,42,1.378,42,63,20,False,156.54,0.456,0.486,51.81,18,66.67,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":42,""rsi_upper"":63,""rsi_window"":20,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,147.0,18.0,12.0,6.0,66.67,268618.24,-276341.88,138.11,,51.81,983564.0000000002,-611891.2200000003,156.54,0.46,0.49,0.0169,0.01,18.0,4.0,3.0,1.0,75.0,60441.19,-21302.82,62.75,,24.38,104595.2000000001,-21302.82000000002,16.0,0.54,0.59,0.0131,0.03,165.0,22.0,15.0,7.0,68.18,296869.91,-246641.38,127.09,,51.81,983564.0000000002,-611891.2200000003,272.66,0.53,0.57,0.0168,0.02
GAZP,rsi,1D,Bayesian_TPE,43,0.705,43,66,20,False,94.53,0.359,0.412,48.16,14,64.29,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":43,""rsi_upper"":66,""rsi_window"":20,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,137.0,14.0,9.0,5.0,64.29,234189.85,-232481.14,198.79,,48.16,722157.7900000002,-460747.89,94.53,0.36,0.41,0.0173,0.01,21.0,3.0,2.0,1.0,66.67,83546.0,-49061.76,100.0,,24.38,148086.00000000006,-49061.76000000009,11.8,0.42,0.52,0.0135,0.02,158.0,17.0,12.0,5.0,70.59,215698.82,-164603.0,184.76,,48.16,722157.7900000002,-297094.39999999997,176.54,0.43,0.51,0.0171,0.02
GAZP,rsi,1D,Bayesian_TPE,44,0.0,10,68,20,False,0.0,0.0,0.0,0.0,0,0.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":10,""rsi_upper"":68,""rsi_window"":20,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,
GAZP,rsi,1D,Bayesian_TPE,45,-0.012,45,59,12,False,-8.17,0.097,0.086,63.68,55,69.09,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":45,""rsi_upper"":59,""rsi_window"":12,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,300.0,55.0,38.0,17.0,69.09,47848.49,-111762.13,38.42,,63.68,240261.99999999997,-434800.9000000001,-8.17,0.1,0.09,0.0158,0.0,50.0,10.0,6.0,4.0,60.0,44895.07,-61945.8,23.8,,18.26,74210.40000000004,-95375.52000000002,2.16,0.16,0.19,0.0121,0.01,350.0,65.0,43.0,22.0,66.15,46227.1,-96083.84,36.32,,63.68,240261.99999999997,-434800.9000000001,-12.61,0.08,0.07,0.0154,0.0
GAZP,rsi,1D,Bayesian_TPE,46,-0.117,27,74,13,True,-36.86,0.312,0.406,98.56,16,75.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":27,""rsi_upper"":74,""rsi_window"":13,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,58.0,16.0,12.0,4.0,75.0,89526.98,-360720.06,249.12,,98.56,173133.91999999998,-1026095.52,-36.86,0.31,0.41,0.0479,0.02,10.0,5.0,5.0,0.0,100.0,194626.09,0.0,85.0,,24.38,253733.0399999999,120111.11999999997,97.31,1.75,2.68,0.0161,0.12,68.0,21.0,18.0,3.0,85.71,106413.03,-437735.54,212.43,,98.56,206035.91999999993,-1026095.52,60.22,0.4,0.52,0.0451,0.02
GAZP,rsi,1D,Bayesian_TPE,47,-0.022,39,64,25,False,-15.88,0.08,0.069,56.66,10,50.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":39,""rsi_upper"":64,""rsi_window"":25,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,89.0,10.0,5.0,5.0,50.0,140222.39,-171983.99,213.6,,56.66,208880.10000000003,-286770.20000000007,-15.88,0.08,0.07,0.0168,0.0,16.0,2.0,1.0,1.0,50.0,88323.63,-39050.47,163.5,,24.38,88323.63000000006,-39050.46999999999,4.93,0.24,0.3,0.0151,0.01,105.0,12.0,7.0,5.0,58.33,118212.66,-141052.73,210.08,,56.66,208880.10000000003,-286770.20000000007,12.22,0.17,0.16,0.0169,0.01
GAZP,rsi,1D,Bayesian_TPE,48,0.681,36,57,19,False,77.1,0.346,0.259,39.16,22,72.73,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":36,""rsi_upper"":57,""rsi_window"":19,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,169.0,22.0,16.0,6.0,72.73,99600.0,-137095.79,63.05,,39.16,356657.49999999994,-328571.1,77.1,0.35,0.26,0.0142,0.01,27.0,3.0,2.0,1.0,66.67,96274.26,-39114.0,45.67,,13.31,122925.82000000002,-39113.99999999995,15.34,0.59,0.63,0.0108,0.05,196.0,25.0,18.0,7.0,72.0,107478.74,-127406.91,60.96,,39.16,356657.49999999994,-328571.1,104.28,0.37,0.28,0.0138,0.01
GAZP,rsi,1D,Bayesian_TPE,49,0.113,43,71,17,False,26.6,0.219,0.257,51.44,11,45.45,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":43,""rsi_upper"":71,""rsi_window"":17,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,143.0,11.0,5.0,6.0,45.45,330049.65,-230709.64,280.27,,51.44,626735.7500000001,-433185.5,26.6,0.22,0.26,0.018,0.01,21.0,2.0,2.0,0.0,100.0,40115.89,0.0,155.5,,24.38,56766.67999999999,23465.100000000057,8.02,0.32,0.41,0.0137,0.02,164.0,13.0,8.0,5.0,61.54,230888.23,-213971.45,265.08,,51.44,626735.7500000001,-433185.5,77.72,0.3,0.36,0.0178,0.01
VKCO,rsi,1D,Bayesian_TPE,0,0.0,23,89,24,True,0.0,0.0,0.0,0.0,0,0.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":23,""rsi_upper"":89,""rsi_window"":24,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,
VKCO,rsi,1D,Bayesian_TPE,1,0.0,15,57,27,False,0.0,0.0,0.0,0.0,0,0.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":15,""rsi_upper"":57,""rsi_window"":27,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,
VKCO,rsi,1D,Bayesian_TPE,2,0.0,10,89,26,True,0.0,0.0,0.0,0.0,0,0.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":10,""rsi_upper"":89,""rsi_window"":26,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,
VKCO,rsi,1D,Bayesian_TPE,3,0.175,16,65,19,True,21.9,0.769,1.081,96.17,1,100.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":16,""rsi_upper"":65,""rsi_window"":19,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,10.0,1.0,1.0,0.0,100.0,219000.0,0.0,887.0,,96.17,219000.0000000001,219000.0000000001,21.9,0.77,1.08,0.1024,0.08,4.0,1.0,1.0,0.0,100.0,214473.0,0.0,454.0,,26.2,214473.0,214473.0,21.45,0.61,0.84,0.0155,0.04,14.0,1.0,1.0,0.0,100.0,327250.0,0.0,1362.0,,96.17,327249.99999999994,327249.99999999994,32.72,0.63,0.88,0.0821,0.05
VKCO,rsi,1D,Bayesian_TPE,4,0.278,32,60,14,False,-66.17,-0.312,-0.356,74.25,4,50.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":32,""rsi_upper"":60,""rsi_window"":14,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,42.0,4.0,2.0,2.0,50.0,45730.0,-376598.6,131.0,,74.25,65296.0,-525544.3999999999,-66.17,-0.31,-0.36,0.0397,-0.02,32.0,3.0,0.0,3.0,0.0,0.0,-62670.48,61.67,,24.58,-56568.75,-69414.0,-18.8,-0.41,-0.44,0.0151,-0.03,74.0,7.0,2.0,5.0,28.57,45730.0,-164934.39,101.86,,75.22,65296.0,-525544.3999999999,-73.32,-0.32,-0.35,0.033,-0.01
VKCO,rsi,1D,Bayesian_TPE,5,-0.51,38,62,19,True,-85.49,0.596,69.114,99.99,5,40.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":38,""rsi_upper"":62,""rsi_window"":19,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,43.0,5.0,2.0,3.0,40.0,9945.0,-291591.27,211.0,,99.99,11644.99999999999,-384056.0,-85.49,0.6,69.11,9.9945,5.96,21.0,6.0,5.0,1.0,83.33,88799.76,-8183.7,75.5,,25.34,137158.39999999994,-8183.700000000089,43.58,0.83,1.18,0.021,0.07,64.0,11.0,7.0,4.0,63.64,12800.54,-216021.95,139.09,,99.99,21529.59999999999,-384056.0,-77.45,0.48,53.06,7.9839,3.81
VKCO,rsi,1D,Bayesian_TPE,6,0.166,31,61,8,False,-56.85,-0.201,-0.223,68.69,12,50.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":31,""rsi_upper"":61,""rsi_window"":8,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,69.0,12.0,6.0,6.0,50.0,36891.03,-131634.23,45.67,,68.69,73706.00000000001,-485622.0,-56.85,-0.2,-0.22,0.0386,-0.01,40.0,5.0,1.0,4.0,20.0,64073.0,-20984.96,17.0,,14.54,64073.0,-32268.60000000008,-1.99,0.02,0.02,0.0116,0.0,109.0,17.0,7.0,10.0,41.18,32674.77,-82441.88,37.82,,68.69,73706.00000000001,-485622.0,-59.57,-0.17,-0.17,0.0316,-0.01
VKCO,rsi,1D,Bayesian_TPE,7,0.222,39,65,9,True,-73.85,-0.228,-0.357,75.7,18,50.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":39,""rsi_upper"":65,""rsi_window"":9,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,69.0,18.0,9.0,9.0,50.0,42188.76,-124239.36,59.06,,75.7,87018.40000000005,-403515.00000000006,-73.85,-0.23,-0.36,0.0494,-0.01,40.0,12.0,7.0,5.0,58.33,112179.5,-174001.6,39.25,,50.49,243549.8999999999,-336811.50000000023,-8.48,0.03,0.04,0.0224,0.0,109.0,29.0,16.0,13.0,55.17,36932.91,-103436.43,53.03,,78.03,87018.40000000005,-403515.00000000006,-75.37,-0.16,-0.24,0.0418,-0.01
