ticker,strategy_type,timeframe,method,trial_number,composite_score,param_macd_fast,param_macd_slow,param_macd_signal,param_allowshort,metric_return_%,metric_sharpe,metric_sortino,metric_maxdd_%,metric_n_trades,metric_win_rate_%,allowshort,optim_params,params,IS_start,IS_end,OOS_start,OOS_end,FULL_start,FULL_end,IS_Количество сигналов,IS_Количество сделок,IS_Прибыльных сделок,IS_Убыточных сделок,IS_Процент прибыльных сделок,IS_Средняя прибыль,IS_Средний убыток,IS_Среднее время удержания (дней),IS_Среднее время удержания (часов),IS_Макс. просадка (%),IS_Макс. прибыль по сделке,IS_Макс. убыток по сделке,IS_Процент роста,IS_Sharpe,IS_Sortino,IS_Std. return,IS_Reward/Risk,OOS_Количество сигналов,OOS_Количество сделок,OOS_Прибыльных сделок,OOS_Убыточных сделок,OOS_Процент прибыльных сделок,OOS_Средняя прибыль,OOS_Средний убыток,OOS_Среднее время удержания (дней),OOS_Среднее время удержания (часов),OOS_Макс. просадка (%),OOS_Макс. прибыль по сделке,OOS_Макс. убыток по сделке,OOS_Процент роста,OOS_Sharpe,OOS_Sortino,OOS_Std. return,OOS_Reward/Risk,FULL_Количество сигналов,FULL_Количество сделок,FULL_Прибыльных сделок,FULL_Убыточных сделок,FULL_Процент прибыльных сделок,FULL_Средняя прибыль,FULL_Средний убыток,FULL_Среднее время удержания (дней),FULL_Среднее время удержания (часов),FULL_Макс. просадка (%),FULL_Макс. прибыль по сделке,FULL_Макс. убыток по сделке,FULL_Процент роста,FULL_Sharpe,FULL_Sortino,FULL_Std. return,FULL_Reward/Risk
AFKS,macd,1D,Bayesian_TPE,26,0.311,9,43,6,False,69.0,0.323,0.26,71.57,110,38.18,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":9,""macd_slow"":43,""macd_signal"":6,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,220.0,110.0,42.0,68.0,38.18,94989.6,-48522.48,18.95,,71.57,408400.0,-413456.29,69.0,0.32,0.26,0.0204,0.01,38.0,19.0,7.0,12.0,36.84,46754.06,-20052.04,11.26,,15.67,144204.61400000012,-33463.0,8.67,0.33,0.34,0.0145,0.03,258.0,129.0,49.0,80.0,37.98,89616.49,-45984.17,17.98,,71.57,408400.0,-413456.29,71.25,0.3,0.25,0.0197,0.01
AFKS,macd,1D,Bayesian_TPE,27,-0.06,16,39,9,True,-74.49,0.077,0.079,95.93,162,35.19,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":16,""macd_slow"":39,""macd_signal"":9,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,162.0,162.0,57.0,105.0,35.19,42651.44,-30248.19,24.66,,95.93,716139.6,-915792.3,-74.49,0.08,0.08,0.0304,0.0,28.0,28.0,7.0,21.0,25.0,79399.56,-38653.2,16.07,,50.85,141009.92000000013,-132778.62699999983,-25.59,-0.46,-0.57,0.0186,-0.02,190.0,190.0,64.0,126.0,33.68,39852.75,-26757.58,23.53,,95.93,716139.6,-915792.3,-82.09,0.02,0.02,0.0292,0.0
AFKS,macd,1D,Bayesian_TPE,28,-0.084,20,31,11,True,-67.0,0.118,0.124,94.64,158,33.54,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":20,""macd_slow"":31,""macd_signal"":11,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,158.0,158.0,53.0,105.0,33.54,51837.59,-32546.83,25.28,,94.64,800039.697,-907716.96,-67.0,0.12,0.12,0.0299,0.0,22.0,22.0,4.0,18.0,18.18,94935.8,-37331.29,20.32,,46.68,113084.48999999998,-137816.21699999995,-29.22,-0.56,-0.69,0.0188,-0.02,180.0,180.0,57.0,123.0,31.67,49728.75,-29435.47,24.83,,94.64,800039.697,-907716.96,-78.6,0.04,0.05,0.0288,0.0
AFKS,macd,1D,Bayesian_TPE,29,-0.059,9,49,14,True,-74.71,0.075,0.077,95.72,162,35.19,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":9,""macd_slow"":49,""macd_signal"":14,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,162.0,162.0,57.0,105.0,35.19,43304.72,-30623.52,24.66,,95.72,742682.3999999999,-841904.2499999999,-74.71,0.07,0.08,0.0304,0.0,26.0,26.0,6.0,20.0,23.08,67974.01,-36031.14,17.19,,48.54,109135.70999999998,-137816.21699999995,-31.28,-0.62,-0.75,0.0188,-0.02,188.0,188.0,63.0,125.0,33.51,40344.03,-27059.51,23.78,,95.72,742682.3999999999,-841904.2499999999,-84.08,0.0,0.0,0.0292,0.0
AFKS,macd,1D,Bayesian_TPE,30,1.269,11,46,5,True,196.82,0.467,0.529,72.45,214,39.72,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":11,""macd_slow"":46,""macd_signal"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,214.0,214.0,85.0,128.0,39.72,134052.99,-73643.35,18.7,,72.45,710945.0,-567304.5010000003,196.82,0.47,0.53,0.0285,0.02,38.0,38.0,15.0,23.0,39.47,58624.25,-31001.09,11.95,,25.8,204353.73599999992,-75508.43200000002,16.63,0.46,0.65,0.0194,0.03,252.0,252.0,100.0,151.0,39.68,136279.44,-75495.54,17.76,,72.45,710945.0,-567304.5010000003,222.81,0.45,0.52,0.0275,0.02
AFKS,macd,1D,Bayesian_TPE,31,1.395,11,47,5,True,211.82,0.477,0.54,72.45,214,40.19,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":11,""macd_slow"":47,""macd_signal"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,214.0,214.0,86.0,127.0,40.19,138847.89,-77344.12,18.7,,72.45,746890.0,-599097.4760000004,211.82,0.48,0.54,0.0285,0.02,38.0,38.0,14.0,24.0,36.84,56971.13,-29717.85,11.95,,29.5,194144.92799999993,-75508.43200000002,8.44,0.31,0.45,0.0194,0.02,252.0,252.0,100.0,151.0,39.68,140495.22,-78785.05,17.76,,72.45,746890.0,-599097.4760000004,215.3,0.45,0.51,0.0275,0.02
AFKS,macd,1D,Bayesian_TPE,32,2.894,13,47,5,True,388.19,0.564,0.674,75.64,198,40.4,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":13,""macd_slow"":47,""macd_signal"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,198.0,198.0,80.0,117.0,40.4,230421.53,-124374.96,20.18,,75.64,1195184.568,-1075971.7860000003,388.19,0.56,0.67,0.0279,0.02,30.0,30.0,12.0,18.0,40.0,74349.83,-33549.93,15.1,,32.13,230528.87699999992,-84968.89499999996,28.83,0.66,0.91,0.0192,0.04,228.0,228.0,92.0,135.0,40.35,242597.54,-128517.9,19.61,,75.64,1195184.568,-1075971.7860000003,496.91,0.56,0.67,0.027,0.02
AFKS,macd,1D,Bayesian_TPE,33,1.395,11,47,5,True,211.82,0.477,0.54,72.45,214,40.19,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":11,""macd_slow"":47,""macd_signal"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,214.0,214.0,86.0,127.0,40.19,138847.89,-77344.12,18.7,,72.45,746890.0,-599097.4760000004,211.82,0.48,0.54,0.0285,0.02,38.0,38.0,14.0,24.0,36.84,56971.13,-29717.85,11.95,,29.5,194144.92799999993,-75508.43200000002,8.44,0.31,0.45,0.0194,0.02,252.0,252.0,100.0,151.0,39.68,140495.22,-78785.05,17.76,,72.45,746890.0,-599097.4760000004,215.3,0.45,0.51,0.0275,0.02
AFKS,macd,1D,Bayesian_TPE,34,0.585,13,50,5,False,99.14,0.365,0.323,61.9,102,37.25,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":13,""macd_slow"":50,""macd_signal"":5,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,204.0,102.0,38.0,63.0,37.25,130860.81,-63194.78,20.73,,61.9,538389.176,-469951.38,99.14,0.37,0.32,0.0193,0.01,30.0,15.0,8.0,7.0,53.33,39986.12,-26728.36,14.33,,16.74,144997.3099999999,-79584.25499999996,13.28,0.45,0.43,0.0144,0.04,234.0,117.0,46.0,70.0,39.32,119041.8,-61927.09,20.09,,61.9,538389.176,-469951.38,114.1,0.36,0.32,0.0188,0.01
AFKS,macd,1D,Bayesian_TPE,35,-0.015,7,47,5,True,-5.41,0.237,0.268,85.51,300,37.33,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":7,""macd_slow"":47,""macd_signal"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,300.0,300.0,112.0,188.0,37.33,41290.04,-24886.11,13.34,,85.51,272295.20499999996,-500937.0449999999,-5.41,0.24,0.27,0.0286,0.01,44.0,44.0,15.0,29.0,34.09,62047.98,-27226.31,10.32,,19.21,204689.70899999983,-71712.18000000005,14.12,0.41,0.58,0.0195,0.04,344.0,344.0,127.0,217.0,36.92,42374.24,-24769.59,13.01,,85.51,272295.20499999996,-500937.0449999999,0.65,0.24,0.27,0.0276,0.01
AFKS,macd,1D,Bayesian_TPE,36,0.789,14,48,6,True,150.86,0.443,0.505,84.71,192,36.98,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":14,""macd_slow"":48,""macd_signal"":6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,192.0,192.0,71.0,120.0,36.98,130900.28,-64877.58,20.81,,84.71,783727.5,-817203.74,150.86,0.44,0.5,0.0286,0.01,30.0,30.0,11.0,19.0,36.67,82825.08,-38333.72,15.07,,31.84,214740.328,-86500.32500000008,18.27,0.49,0.64,0.0187,0.03,222.0,222.0,82.0,139.0,36.94,137298.69,-68274.19,20.14,,84.71,783727.5,-817203.74,176.84,0.43,0.5,0.0275,0.01
AFKS,macd,1D,Bayesian_TPE,37,-0.022,10,43,14,False,-24.21,0.069,0.058,76.84,82,32.93,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":10,""macd_slow"":43,""macd_signal"":14,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,164.0,82.0,27.0,55.0,32.93,88641.67,-47916.65,25.46,,76.84,297979.165,-459755.55,-24.21,0.07,0.06,0.0185,0.0,28.0,14.0,2.0,12.0,14.29,94910.67,-32314.5,16.36,,36.16,111895.78499999996,-125857.44699999984,-19.8,-0.55,-0.48,0.013,-0.02,192.0,96.0,29.0,67.0,30.21,85740.64,-43474.39,24.4,,76.84,297979.165,-459755.55,-42.63,-0.0,-0.0,0.018,-0.0
AFKS,macd,1D,Bayesian_TPE,38,1.289,8,50,7,True,199.17,0.469,0.531,72.45,218,38.99,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":8,""macd_slow"":50,""macd_signal"":7,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,218.0,218.0,85.0,132.0,38.99,136989.3,-73124.38,18.35,,72.45,738255.0,-579501.6270000003,199.17,0.47,0.53,0.0285,0.02,38.0,38.0,13.0,25.0,34.21,57791.97,-30942.11,11.95,,37.8,171310.10399999993,-75508.43200000002,-2.23,0.11,0.15,0.0194,0.01,256.0,256.0,98.0,157.0,38.28,138142.43,-75225.36,17.48,,72.45,738255.0,-579501.6270000003,172.76,0.42,0.48,0.0275,0.02
AFKS,macd,1D,Bayesian_TPE,39,2.848,13,48,5,True,383.57,0.562,0.672,75.69,200,40.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":13,""macd_slow"":48,""macd_signal"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,200.0,200.0,80.0,119.0,40.0,226022.12,-119715.12,19.98,,75.69,1129909.48,-1161360.39,383.57,0.56,0.67,0.0279,0.02,30.0,30.0,13.0,17.0,43.33,71606.12,-35747.31,15.1,,32.13,239021.75399999996,-84968.89499999996,32.32,0.71,0.98,0.0191,0.04,230.0,230.0,93.0,136.0,40.43,237718.21,-125258.4,19.43,,75.69,1129909.48,-1161360.39,507.27,0.56,0.68,0.0269,0.02
AFKS,macd,1D,Bayesian_TPE,40,0.351,13,44,5,True,79.3,0.365,0.414,82.45,206,38.35,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":13,""macd_slow"":44,""macd_signal"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,206.0,206.0,79.0,126.0,38.35,95330.23,-53477.09,19.42,,82.45,438959.852,-491203.2,79.3,0.37,0.41,0.0286,0.01,34.0,34.0,11.0,23.0,32.35,76807.2,-29530.35,13.32,,31.8,218289.98599999992,-80076.28499999996,16.57,0.46,0.64,0.0192,0.03,240.0,240.0,90.0,149.0,37.5,98639.09,-52979.15,18.65,,82.45,438959.852,-491203.2,98.36,0.36,0.41,0.0275,0.01
AFKS,macd,1D,Bayesian_TPE,41,1.725,12,48,6,True,275.42,0.524,0.595,83.64,192,41.15,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":12,""macd_slow"":48,""macd_signal"":6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,192.0,192.0,79.0,112.0,41.15,167251.86,-93381.2,20.81,,83.64,840544.4519999999,-818936.58,275.42,0.52,0.6,0.0287,0.02,30.0,30.0,13.0,17.0,43.33,71211.74,-36488.97,15.1,,32.45,237880.66399999996,-84968.89499999996,30.54,0.69,0.95,0.0191,0.04,222.0,222.0,92.0,129.0,41.44,177394.24,-98208.59,20.14,,83.64,847588.7339999998,-818936.58,365.14,0.53,0.6,0.0277,0.02
AFKS,macd,1D,Bayesian_TPE,42,1.725,12,48,6,True,275.42,0.524,0.595,83.64,192,41.15,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":12,""macd_slow"":48,""macd_signal"":6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,192.0,192.0,79.0,112.0,41.15,167251.86,-93381.2,20.81,,83.64,840544.4519999999,-818936.58,275.42,0.52,0.6,0.0287,0.02,30.0,30.0,13.0,17.0,43.33,71211.74,-36488.97,15.1,,32.45,237880.66399999996,-84968.89499999996,30.54,0.69,0.95,0.0191,0.04,222.0,222.0,92.0,129.0,41.44,177394.24,-98208.59,20.14,,83.64,847588.7339999998,-818936.58,365.14,0.53,0.6,0.0277,0.02
AFKS,macd,1D,Bayesian_TPE,43,1.725,12,48,6,True,275.42,0.524,0.595,83.64,192,41.15,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":12,""macd_slow"":48,""macd_signal"":6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,192.0,192.0,79.0,112.0,41.15,167251.86,-93381.2,20.81,,83.64,840544.4519999999,-818936.58,275.42,0.52,0.6,0.0287,0.02,30.0,30.0,13.0,17.0,43.33,71211.74,-36488.97,15.1,,32.45,237880.66399999996,-84968.89499999996,30.54,0.69,0.95,0.0191,0.04,222.0,222.0,92.0,129.0,41.44,177394.24,-98208.59,20.14,,83.64,847588.7339999998,-818936.58,365.14,0.53,0.6,0.0277,0.02
AFKS,macd,1D,Bayesian_TPE,44,0.337,15,49,6,True,77.31,0.373,0.426,85.55,186,36.56,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":15,""macd_slow"":49,""macd_signal"":6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,186.0,186.0,68.0,117.0,36.56,108492.21,-56447.73,21.48,,85.55,779693.7,-812984.72,77.31,0.37,0.43,0.0286,0.01,28.0,28.0,10.0,18.0,35.71,94128.5,-40387.77,16.14,,34.82,228073.6220000001,-85859.54500000009,21.43,0.55,0.72,0.0187,0.03,214.0,214.0,78.0,135.0,36.45,113025.74,-57830.27,20.89,,85.55,779693.7,-812984.72,100.89,0.37,0.43,0.0275,0.01
AFKS,macd,1D,Bayesian_TPE,45,1.375,12,48,7,True,231.96,0.499,0.569,84.19,188,38.83,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":12,""macd_slow"":48,""macd_signal"":7,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,188.0,188.0,73.0,114.0,38.83,166867.75,-86506.45,21.25,,84.19,882735.0,-759421.56,231.96,0.5,0.57,0.0286,0.02,28.0,28.0,12.0,16.0,42.86,85904.8,-40070.6,16.14,,33.46,253622.265,-90098.99999999996,38.97,0.81,1.12,0.0192,0.05,216.0,216.0,85.0,130.0,39.35,178259.45,-91135.04,20.69,,84.19,882735.0,-759421.56,330.45,0.51,0.59,0.0276,0.02
AFKS,macd,1D,Bayesian_TPE,46,0.965,14,46,6,True,176.11,0.462,0.528,84.28,194,38.14,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":14,""macd_slow"":46,""macd_signal"":6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,194.0,194.0,74.0,119.0,38.14,143421.36,-74386.83,20.59,,84.28,826218.75,-710813.1,176.11,0.46,0.53,0.0286,0.02,28.0,28.0,12.0,16.0,42.86,86573.02,-40125.41,16.14,,33.46,256738.44299999988,-90098.99999999996,39.69,0.82,1.13,0.0192,0.05,222.0,222.0,86.0,135.0,38.74,152381.11,-77822.49,20.14,,84.28,826218.75,-710813.1,259.87,0.48,0.55,0.0276,0.02
AFKS,macd,1D,Bayesian_TPE,47,0.974,13,49,6,False,141.23,0.423,0.374,61.32,94,37.23,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":13,""macd_slow"":49,""macd_signal"":6,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,188.0,94.0,35.0,58.0,37.23,162965.68,-73992.1,22.34,,61.32,594306.7199999999,-493770.22,141.23,0.42,0.37,0.0192,0.01,28.0,14.0,6.0,8.0,42.86,55578.8,-34179.67,15.43,,22.53,199363.0439999999,-82637.60999999996,6.0,0.27,0.25,0.0135,0.02,216.0,108.0,41.0,66.0,37.96,153484.76,-74348.26,21.66,,61.32,594306.7199999999,-493770.22,138.59,0.39,0.34,0.0186,0.01
AFKS,macd,1D,Bayesian_TPE,48,0.793,14,42,7,True,150.16,0.442,0.505,83.7,184,36.41,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":14,""macd_slow"":42,""macd_signal"":7,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,184.0,184.0,67.0,116.0,36.41,162955.84,-81176.11,21.71,,83.7,842340.0,-730594.8,150.16,0.44,0.51,0.0287,0.02,28.0,28.0,11.0,17.0,39.29,76991.08,-37268.73,16.14,,32.33,223182.49499999997,-117249.96799999996,21.33,0.54,0.71,0.0192,0.03,212.0,212.0,78.0,133.0,36.79,163171.1,-81919.3,21.08,,83.7,842340.0,-730594.8,183.21,0.44,0.5,0.0277,0.01
AFKS,macd,1D,Bayesian_TPE,49,1.754,12,45,5,True,253.18,0.502,0.568,72.45,206,39.81,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":12,""macd_slow"":45,""macd_signal"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,206.0,206.0,82.0,123.0,39.81,158119.23,-84829.38,19.42,,72.45,845945.0,-720666.4990000004,253.18,0.5,0.57,0.0285,0.02,38.0,38.0,12.0,26.0,31.58,64244.14,-29452.67,11.95,,36.04,197475.1499999999,-71408.24999999997,0.52,0.16,0.23,0.0193,0.01,244.0,244.0,94.0,149.0,38.52,162406.23,-86952.48,18.34,,72.45,845945.0,-720666.4990000004,231.03,0.46,0.52,0.0275,0.02
ROSN,macd,1D,Bayesian_TPE,0,-0.018,10,49,13,True,-20.56,0.06,0.098,70.2,195,33.33,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":10,""macd_slow"":49,""macd_signal"":13,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,195.0,195.0,65.0,130.0,33.33,51390.87,-27277.11,20.52,,70.2,267385.2000000002,-117429.60000000002,-20.56,0.06,0.1,0.0174,0.0,23.0,23.0,8.0,15.0,34.78,93817.11,-28875.03,20.0,,23.27,239955.9999999999,-86538.54999999997,31.74,0.78,1.25,0.0162,0.05,218.0,218.0,73.0,145.0,33.49,51861.33,-26570.67,20.54,,70.2,267385.2000000002,-117429.60000000002,-6.69,0.12,0.19,0.0173,0.0
ROSN,macd,1D,Bayesian_TPE,1,0.518,7,21,14,False,70.22,0.346,0.389,46.93,128,38.28,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":7,""macd_slow"":21,""macd_signal"":14,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,255.0,128.0,49.0,79.0,38.28,71488.94,-35452.43,15.62,,46.93,280519.19999999995,-230750.10000000003,70.22,0.35,0.39,0.0123,0.01,33.0,16.0,5.0,11.0,31.25,69358.11,-28063.21,13.38,,25.71,220338.90000000008,-47956.99999999993,3.81,0.21,0.27,0.0128,0.01,288.0,144.0,54.0,90.0,37.5,72785.28,-36543.12,15.45,,46.93,348532.2000000001,-230750.10000000003,64.15,0.3,0.34,0.0124,0.01
ROSN,macd,1D,Bayesian_TPE,2,-0.016,5,50,14,True,-19.53,0.065,0.106,80.99,245,29.8,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":5,""macd_slow"":50,""macd_signal"":14,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,245.0,245.0,73.0,172.0,29.8,49236.41,-22032.39,16.33,,80.99,411672.3999999999,-142646.80000000002,-19.53,0.06,0.11,0.0174,0.0,33.0,33.0,12.0,21.0,36.36,55643.48,-29594.8,14.06,,35.96,192654.89999999997,-75544.0,4.62,0.24,0.35,0.0164,0.01,278.0,278.0,85.0,193.0,30.58,47485.11,-22042.08,16.1,,80.99,411672.3999999999,-142646.80000000002,-21.79,0.06,0.1,0.0173,0.0
ROSN,macd,1D,Bayesian_TPE,3,-0.003,7,29,10,True,-32.7,0.007,0.011,83.67,259,33.59,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":7,""macd_slow"":29,""macd_signal"":10,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,259.0,259.0,87.0,171.0,33.59,35934.06,-20194.78,15.45,,83.67,164593.75,-119172.60000000002,-32.7,0.01,0.01,0.0175,0.0,35.0,35.0,15.0,20.0,42.86,65798.72,-28840.45,13.29,,26.43,268936.45,-91736.75,41.02,0.93,1.57,0.0165,0.06,294.0,294.0,102.0,191.0,34.69,36486.34,-20007.67,15.23,,83.67,171691.45,-119172.60000000002,-9.99,0.11,0.17,0.0174,0.0
ROSN,macd,1D,Bayesian_TPE,4,0.465,14,24,8,False,63.31,0.326,0.37,44.43,125,35.2,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":14,""macd_slow"":24,""macd_signal"":8,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,249.0,125.0,44.0,81.0,35.2,78912.53,-35049.63,16.11,,44.43,355338.5999999999,-263774.00000000006,63.31,0.33,0.37,0.0124,0.01,29.0,14.0,3.0,11.0,21.43,93899.62,-28390.75,14.93,,25.2,198501.20000000007,-55278.0,-3.06,-0.0,-0.0,0.0122,-0.0,278.0,139.0,47.0,92.0,33.81,80497.36,-36008.68,16.07,,44.43,347085.19999999984,-263774.00000000006,47.06,0.25,0.29,0.0124,0.01
