begin,open,close,high,low,value,volume,end
2021-04-01 12:00:00,4.47,4.47,4.47,4.47,287060845124,0,2021-04-01 12:34:02
2021-04-02 12:00:00,4.44,4.44,4.44,4.44,346025147233,0,2021-04-02 12:34:02
2021-04-05 12:00:00,4.4,4.4,4.4,4.4,302768201006,0,2021-04-05 12:34:08
2021-04-06 12:00:00,4.28,4.28,4.28,4.28,258956737333,0,2021-04-06 12:34:02
2021-04-07 12:00:00,4.29,4.29,4.29,4.29,292408193777,0,2021-04-07 12:34:03
2021-04-08 12:00:00,4.42,4.42,4.42,4.42,349596385772,0,2021-04-08 12:34:03
2021-04-09 12:00:00,4.42,4.42,4.42,4.42,323732710158,0,2021-04-09 12:34:02
2021-04-12 12:00:00,4.5,4.5,4.5,4.5,301062799023,0,2021-04-12 12:34:03
2021-04-13 12:00:00,4.51,4.51,4.51,4.51,425905387252,0,2021-04-13 12:34:04
2021-04-14 12:00:00,4.53,4.53,4.53,4.53,383683355734,0,2021-04-14 12:34:03
2021-04-15 12:00:00,4.48,4.48,4.48,4.48,276695150315,0,2021-04-15 12:34:02
2021-04-16 12:00:00,4.53,4.53,4.53,4.53,355937568843,0,2021-04-16 12:34:02
2021-04-19 12:00:00,4.47,4.47,4.47,4.47,339507250938,0,2021-04-19 12:34:02
2021-04-20 12:00:00,4.39,4.39,4.39,4.39,395647340335,0,2021-04-20 12:34:02
2021-04-21 12:00:00,4.4,4.4,4.4,4.4,480083088277,0,2021-04-21 12:34:03
2021-04-22 12:00:00,4.42,4.42,4.42,4.42,527572397487,0,2021-04-22 12:34:02
2021-04-23 12:00:00,4.54,4.54,4.54,4.54,640099472669,0,2021-04-23 12:34:02
2021-04-26 12:00:00,4.84,4.84,4.84,4.84,515484713311,0,2021-04-26 12:34:08
2021-04-27 12:00:00,4.85,4.85,4.85,4.85,609692318572,0,2021-04-27 12:34:03
2021-04-28 12:00:00,4.85,4.85,4.85,4.85,503167730809,0,2021-04-28 12:34:07
2021-04-29 12:00:00,4.93,4.93,4.93,4.93,436131233288,0,2021-04-29 12:34:03
2021-04-30 12:00:00,4.88,4.88,4.88,4.88,282827951065,0,2021-04-30 12:34:02
2021-05-04 12:00:00,4.63,4.63,4.63,4.63,176495919982,0,2021-05-04 12:34:04
2021-05-05 12:00:00,4.58,4.58,4.58,4.58,202977522678,0,2021-05-05 12:34:03
2021-05-06 12:00:00,4.32,4.32,4.32,4.32,275234091140,0,2021-05-06 12:34:03
2021-05-07 12:00:00,4.16,4.16,4.16,4.16,63840240058,0,2021-05-07 12:34:03
2021-05-10 12:00:00,4.24,4.24,4.24,4.24,16767871749,0,2021-05-10 12:34:04
2021-05-11 12:00:00,4.78,4.78,4.78,4.78,384600645434,0,2021-05-11 12:34:10
2021-05-12 12:00:00,4.72,4.72,4.72,4.72,364012854029,0,2021-05-12 12:34:07
2021-05-13 12:00:00,4.85,4.85,4.85,4.85,393383990102,0,2021-05-13 12:34:02
2021-05-14 12:00:00,4.83,4.83,4.83,4.83,487816625057,0,2021-05-14 12:34:03
